timestamp;client_1;client_2;client_3;client_4;client_5;client_6;client_7;client_8;client_9;client_10
2024-01-17 07:15:00;2.014;2.292;3.059;3.638;15.409;19.052;18.85;63.616;70.11;72.513
2024-01-17 07:30:00;2.08;2.265;3.186;3.737;17.692;16.603;18.78;71.794;81.113;92.228
2024-01-17 07:45:00;2.165;2.49;2.978;2.8;15.335;18.883;18.908;72.7;72.305;69.066
2024-01-17 08:00:00;2.228;3.036;2.954;3.728;24.876;26.418;25.23;73.831;66.713;74.697
2024-01-17 08:15:00;2.424;3.269;3.197;3.512;28.72;28.72;27.99;62.077;79.671;75.123
2024-01-17 08:30:00;2.676;2.811;4.12;3.629;25.368;30.332;30.306;70.249;64.22;74.987
2024-01-17 08:45:00;2.287;2.811;3.521;3.85;26.215;25.577;34.865;77.409;53.826;65.437
2024-01-17 09:00:00;3.206;3.814;4.59;4.558;26.632;27.644;26.425;68.514;76.001;77.731
2024-01-17 09:15:00;2.892;3.618;4.327;4.315;24.409;31.378;29.094;71.369;76.736;69.663
2024-01-17 09:30:00;3.239;3.842;4.015;3.757;27.73;27.301;27.463;72.824;74.153;82.898
2024-01-17 09:45:00;3.143;3.616;4.031;4.051;26.892;27.294;31.758;63.975;65.227;66.992
2024-01-17 10:00:00;3.468;3.909;4.565;5.253;28.182;28.399;26.18;77.986;71.694;75.327
2024-01-17 10:15:00;3.996;3.868;4.106;4.125;25.049;27.262;29.425;71.448;70.554;62.811
2024-01-17 10:30:00;3.635;3.818;4.58;5.343;26.139;24.605;26.092;71.546;69.206;63.151
2024-01-17 10:45:00;3.621;4.327;4.902;5.137;26.055;28.921;27.878;60.856;79.343;70.384
2024-01-17 11:00:00;4.271;4.906;4.871;5.841;26.369;24.156;28.344;72.893;66.557;71.16
2024-01-17 11:15:00;4.451;5.058;5.144;5.371;23.964;26.566;30.154;71.481;73.644;83.061
2024-01-17 11:30:00;4.04;4.826;5.262;4.793;26.155;29.035;26.633;76.959;78.209;74.777
2024-01-17 11:45:00;4.244;4.9;4.787;5.566;24.003;26.658;29.488;67.475;73.983;82.108
2024-01-17 12:00:00;4.481;4.667;5.078;5.995;26.502;26.146;28.431;64.16;78.454;72.911
2024-01-17 12:15:00;4.532;4.534;4.925;5.887;23.02;28.536;28.847;65.657;74.931;78.333
2024-01-17 12:30:00;4.434;4.996;4.978;5.395;23.408;25.906;29.972;66.526;74.233;71.01
2024-01-17 12:45:00;4.33;4.896;4.852;5.627;27.146;25.342;26.297;63.518;73.908;70.636
2024-01-17 13:00:00;4.075;4.657;4.789;5.267;25.234;27.617;29.729;75.322;75.19;64.985
2024-01-17 13:15:00;4.249;4.722;5.416;5.179;24.617;26.922;27.467;75.506;69.995;76.847
2024-01-17 13:30:00;4.029;4.707;4.785;5.729;27.779;25.31;30.197;68.041;65.23;76.441
2024-01-17 13:45:00;3.677;4.928;5.067;5.061;26.459;28.168;28.949;67.075;76.961;79.275
2024-01-17 14:00:00;3.858;4.473;4.439;4.698;27.221;27.906;28.056;60.104;78.041;76.182
2024-01-17 14:15:00;3.947;4.3;4.893;4.633;25.767;26.653;27.432;72.41;73.31;86.144
2024-01-17 14:30:00;3.326;4.37;4.929;4.513;29.751;26.757;29.75;77.102;69.148;75.968
2024-01-17 14:45:00;3.583;4.293;4.808;5.02;25.154;27.915;30.468;65.878;63.9;80.455
2024-01-17 15:00:00;3.268;3.444;4.033;4.71;28.442;29.009;27.526;68.428;72.446;73.217
2024-01-17 15:15:00;3.541;3.724;3.888;4.293;25.914;26.77;26.542;71.128;64.985;70.003
2024-01-17 15:30:00;3.154;3.229;3.628;3.883;23.684;28.195;29.539;77.45;64.257;78.947
2024-01-17 15:45:00;3.012;3.792;4.475;4.61;26.676;28.059;26.024;69.979;71.892;74.51
2024-01-17 16:00:00;2.49;2.65;3.12;4.248;26.441;28.537;26.259;69.958;68.028;79.576
2024-01-17 16:15:00;2.786;2.991;3.504;3.525;24.528;27.26;26.657;69.879;73.796;76.941
2024-01-17 16:30:00;2.402;2.731;3.611;3.577;24.709;25.813;27.719;62.017;71.172;70.638
2024-01-17 16:45:00;2.373;3.052;3.175;3.885;25.965;26.497;26.208;61.911;68.846;80.909
2024-01-17 17:00:00;1.976;2.46;3.148;3.77;26.49;27.721;25.22;65.041;63.134;70.208
2024-01-17 17:15:00;1.886;2.101;3.074;3.106;22.541;29.964;26.538;73.963;67.565;78.439
2024-01-17 17:30:00;2.091;2.564;3.334;2.854;27.474;26.464;29.454;67.357;67.756;82.049
2024-01-17 17:45:00;2.376;2.335;2.741;3.463;25.308;28.423;26.315;66.405;65.628;72.885
2024-01-17 18:00:00;1.961;2.503;2.353;3.348;24.136;26.701;27.842;66.319;70.289;81.358
2024-01-17 18:15:00;1.852;2.3;2.564;3.102;27.317;27.368;31.593;68.325;66.034;77.187
2024-01-17 18:30:00;1.845;2.391;2.756;2.927;25.967;29.503;28.319;77.34;71.149;79.686
2024-01-17 18:45:00;1.603;2.08;2.716;3.408;27.703;28.362;28.962;68.259;73.25;70.398
2024-01-17 19:00:00;2.235;2.332;2.761;3.431;16.613;15.313;16.848;65.147;67.704;76.179
2024-01-17 19:15:00;2.053;2.362;2.352;3.029;15.998;16.33;21.948;69.124;74.212;67.256
2024-01-17 19:30:00;2.033;2.665;2.994;3.283;15.786;19.109;17.512;77.6;64.921;84.412
2024-01-17 19:45:00;2.674;2.853;3.4;2.848;16.676;17.416;18.026;66.536;66.217;63.923
2024-01-17 20:00:00;2.582;2.74;3.45;3.938;15.421;15.454;20.56;63.213;71.411;73.049
2024-01-17 20:15:00;2.382;3.173;3.489;3.644;14.806;15.955;18.102;66.545;75.573;69.876
2024-01-17 20:30:00;2.444;2.426;3.48;3.59;16.854;18.269;18.479;69.631;76.51;78.711
2024-01-17 20:45:00;2.743;2.65;3.432;3.715;15.798;18.712;17.938;72.372;80.384;85.582
2024-01-17 21:00:00;3.172;3.329;4.202;4.362;16.047;17.227;17.949;73.934;70.042;78.602
2024-01-17 21:15:00;2.877;3.239;4.057;4.627;17.525;20.962;19.008;63.876;71.337;91.287
2024-01-17 21:30:00;3.325;3.186;3.866;4.533;15.841;18.453;19.307;64.341;66.63;67.421
2024-01-17 21:45:00;3.023;3.645;3.735;4.302;16.021;16.83;17.345;67.416;65.48;67.843
2024-01-17 22:00:00;4.131;4.126;4.508;5.212;15.16;15.96;17.144;72.354;73.189;70.088
2024-01-17 22:15:00;3.98;4.262;4.66;5.099;16.603;15.718;17.401;62.826;67.965;75.667
2024-01-17 22:30:00;3.69;4.334;4.49;4.843;16.49;17.71;16.102;66.024;78.408;69.352
2024-01-17 22:45:00;4.018;4.236;4.66;4.936;17.261;16.457;15.792;66.096;64.396;70.866
2024-01-17 23:00:00;4.245;4.784;5.151;5.387;15.189;19.744;18.887;73.615;74.529;78.413
2024-01-17 23:15:00;4.395;4.617;5.257;5.589;15.359;19.429;19.939;71.588;66.77;68.185
2024-01-17 23:30:00;4.325;4.36;5.379;5.319;17.109;18.162;19.829;73.428;67.734;68.767
2024-01-17 23:45:00;4.072;4.876;5.054;5.312;16.353;15.408;14.494;75.56;74.803;72.808
2024-01-18 00:00:00;4.278;4.665;4.847;6.21;14.731;16.178;17.998;67.502;68.485;73.326
2024-01-18 00:15:00;4.596;4.585;5.107;5.891;17.829;19.109;16.593;63.182;69.318;80.555
2024-01-18 00:30:00;4.336;4.759;5.212;5.364;13.622;16.344;18.636;63.213;67.777;70.046
2024-01-18 00:45:00;4.323;4.59;4.704;5.777;17.098;18.906;17.715;59.993;81.282;71.038
2024-01-18 01:00:00;4.051;4.537;5.407;5.469;14.229;17.921;19.371;66.752;68.789;78.199
2024-01-18 01:15:00;4.313;4.712;5.071;5.554;18.64;17.279;18.369;67.117;72.268;79.408
2024-01-18 01:30:00;4.624;4.713;5.135;5.475;13.838;16.132;15.291;72.859;70.95;82.858
2024-01-18 01:45:00;4.03;4.426;5.401;5.801;17.613;17.057;16.814;69.083;73.151;77.58
2024-01-18 02:00:00;3.78;4.063;4.405;5.082;15.886;17.488;18.409;66.597;68.803;75.717
2024-01-18 02:15:00;4.043;4.422;4.73;4.956;15.487;18.769;18.548;68.432;70.956;78.163
2024-01-18 02:30:00;3.76;4.289;4.545;5.298;16.26;15.854;16.095;63.909;74.049;73.529
2024-01-18 02:45:00;3.861;4.652;4.525;5.047;16.885;16.801;15.88;74.024;67.512;73.489
2024-01-18 03:00:00;2.948;3.821;3.742;4.388;14.734;17.268;18.492;65.149;77.664;65.242
2024-01-18 03:15:00;3.231;3.813;4.4;4.447;14.858;18.207;16.098;63.414;78.164;79.914
2024-01-18 03:30:00;3.114;3.231;3.849;4.321;16.909;15.819;15.663;73.008;75.154;76.163
2024-01-18 03:45:00;3.337;3.726;4.139;4.353;13.61;15.199;17.67;71.813;72.363;79.274
2024-01-18 04:00:00;2.751;2.913;2.819;3.543;15.182;18.224;17.599;60.554;56.449;59.513
2024-01-18 04:15:00;3.017;2.798;3.644;3.492;20.257;14.893;16.959;73.19;74.206;74.741
2024-01-18 04:30:00;2.635;2.964;3.609;3.415;14.645;19.153;17.246;65.366;69.965;70.293
2024-01-18 04:45:00;2.587;3.142;3.351;3.293;17.607;16.963;18.423;67.167;70.719;83.257
2024-01-18 05:00:00;2.104;2.583;2.806;2.995;15.18;14.848;17.219;69.916;62.134;78.378
2024-01-18 05:15:00;2.0;2.265;2.975;3.213;16.713;16.47;18.516;71.874;74.567;76.288
2024-01-18 05:30:00;2.132;2.638;3.485;3.299;16.916;17.776;17.776;71.183;64.467;72.624
2024-01-18 05:45:00;2.011;2.321;2.391;3.183;17.581;16.39;18.675;68.756;72.616;77.185
2024-01-18 06:00:00;1.932;2.35;2.911;2.37;15.72;17.23;19.84;66.919;76.704;69.895
2024-01-18 06:15:00;2.15;2.23;2.454;3.588;18.784;18.325;19.776;71.02;69.559;74.452
2024-01-18 06:30:00;1.709;2.25;2.695;3.437;15.175;16.893;20.513;68.42;78.323;71.819
2024-01-18 06:45:00;2.117;2.476;2.633;3.238;16.328;15.776;19.775;77.846;68.116;87.466
2024-01-18 07:00:00;2.318;2.228;2.752;3.859;16.343;16.746;18.791;71.873;75.122;83.085
2024-01-18 07:15:00;2.045;2.915;2.865;2.964;14.429;19.351;17.689;64.475;65.215;80.847
2024-01-18 07:30:00;1.664;2.049;2.561;3.853;15.6;19.761;17.764;66.66;77.362;66.803
2024-01-18 07:45:00;1.952;2.33;3.145;2.968;16.226;14.13;16.96;69.236;76.555;79.753
2024-01-18 08:00:00;2.771;3.01;2.841;3.799;25.395;28.858;28.407;75.367;74.435;76.032
2024-01-18 08:15:00;2.521;3.059;3.471;3.33;29.417;27.58;29.544;75.914;69.955;81.729
2024-01-18 08:30:00;2.335;2.902;3.237;3.73;24.826;28.604;27.21;67.059;64.71;76.773
2024-01-18 08:45:00;2.429;2.912;3.009;3.845;27.651;26.363;28.339;64.425;69.969;74.963
2024-01-18 09:00:00;3.31;3.644;4.005;4.302;27.199;24.512;27.289;63.799;77.774;76.286
2024-01-18 09:15:00;3.254;3.497;3.53;4.571;25.981;28.088;28.743;70.237;72.676;65.069
2024-01-18 09:30:00;3.105;3.87;3.961;4.381;24.789;25.77;27.499;80.289;63.924;70.779
2024-01-18 09:45:00;3.08;3.743;3.566;4.188;24.924;25.09;27.187;71.642;66.151;77.053
2024-01-18 10:00:00;3.701;4.376;4.7;4.799;25.275;25.196;27.285;61.19;78.516;81.267
2024-01-18 10:15:00;3.6;3.953;4.325;5.226;23.5;28.113;29.225;65.443;74.537;71.972
2024-01-18 10:30:00;4.082;4.157;4.453;4.772;24.595;27.412;28.241;65.943;65.583;74.776
2024-01-18 10:45:00;3.714;4.106;4.654;5.259;23.925;28.389;27.697;64.972;62.818;66.195
2024-01-18 11:00:00;4.464;4.401;4.824;5.812;27.884;28.217;28.829;67.099;68.75;83.026
2024-01-18 11:15:00;4.522;4.715;5.017;4.915;26.866;26.56;27.72;70.81;62.373;81.126
2024-01-18 11:30:00;4.422;4.509;4.624;5.784;27.1;27.093;30.247;72.342;71.19;78.587
2024-01-18 11:45:00;4.151;4.783;5.203;6.071;26.824;26.423;26.803;74.35;84.748;77.237
2024-01-18 12:00:00;4.477;4.554;5.677;5.678;26.234;26.88;28.093;71.569;63.696;83.539
2024-01-18 12:15:00;4.395;5.195;5.954;5.786;28.045;25.73;26.096;59.425;71.033;70.572
2024-01-18 12:30:00;4.228;4.594;5.225;5.921;25.145;27.794;27.831;63.819;78.822;69.978
2024-01-18 12:45:00;4.462;4.85;5.413;5.515;26.149;28.834;25.645;68.225;75.895;80.838
2024-01-18 13:00:00;4.009;4.815;4.552;5.489;27.046;25.959;29.624;69.722;71.227;80.469
2024-01-18 13:15:00;4.458;4.501;5.438;5.025;24.15;29.148;29.657;73.221;71.239;68.436
2024-01-18 13:30:00;4.144;4.829;5.242;5.476;30.335;27.373;29.686;69.212;65.989;72.078
2024-01-18 13:45:00;4.271;4.35;4.902;5.587;26.04;27.566;28.447;69.248;70.608;84.29
2024-01-18 14:00:00;3.829;4.509;4.909;5.135;26.199;24.617;26.957;70.165;73.266;77.264
2024-01-18 14:15:00;3.726;4.178;4.506;5.305;27.76;24.453;27.087;67.75;77.747;79.329
2024-01-18 14:30:00;3.886;4.038;4.451;4.735;27.281;27.419;30.909;69.426;68.775;68.625
2024-01-18 14:45:00;3.685;4.106;4.703;4.81;26.053;28.4;30.755;74.517;71.013;78.612
2024-01-18 15:00:00;3.316;3.736;3.663;4.938;26.182;26.18;28.601;68.589;67.064;67.193
2024-01-18 15:15:00;2.894;3.416;4.226;4.303;23.894;29.739;27.554;68.852;73.172;64.111
2024-01-18 15:30:00;3.174;3.378;3.665;4.412;25.221;28.317;30.645;68.835;76.076;78.998
2024-01-18 15:45:00;3.518;3.499;3.666;4.329;26.724;25.819;27.261;75.359;75.274;82.889
2024-01-18 16:00:00;2.335;2.654;3.079;3.47;26.621;27.247;28.775;63.571;65.915;73.604
2024-01-18 16:15:00;2.396;3.344;3.53;4.228;27.71;30.965;30.617;77.702;72.764;71.994
2024-01-18 16:30:00;2.623;2.795;3.158;3.561;25.831;25.311;27.028;63.236;68.478;84.41
2024-01-18 16:45:00;2.559;3.116;2.961;3.376;24.058;28.003;29.76;65.794;77.257;73.929
2024-01-18 17:00:00;2.134;2.516;2.704;3.128;27.479;26.709;29.254;72.649;71.161;74.638
2024-01-18 17:15:00;2.16;2.241;2.859;2.647;28.011;28.274;28.335;74.049;64.099;84.317
2024-01-18 17:30:00;2.188;2.466;2.549;3.066;27.258;29.126;26.771;62.123;70.857;73.055
2024-01-18 17:45:00;2.278;2.648;2.557;2.967;25.771;26.613;27.212;63.646;74.384;71.403
2024-01-18 18:00:00;1.978;2.257;3.27;3.291;27.462;28.901;28.875;70.361;73.269;79.485
2024-01-18 18:15:00;1.854;2.574;2.468;2.891;30.8;30.576;26.066;80.488;69.339;71.085
2024-01-18 18:30:00;2.028;2.535;2.613;3.375;26.161;27.301;28.614;75.107;68.957;74.205
2024-01-18 18:45:00;2.261;2.511;2.601;3.534;24.164;28.393;29.287;67.784;66.865;67.745
2024-01-18 19:00:00;2.042;2.362;2.754;3.51;15.179;16.303;20.016;57.146;69.947;76.02
2024-01-18 19:15:00;1.882;2.219;3.035;3.201;16.876;17.229;16.107;69.4;67.55;75.375
2024-01-18 19:30:00;2.278;2.326;3.123;3.311;13.753;16.931;20.559;70.775;77.044;80.324
2024-01-18 19:45:00;2.045;2.513;2.785;2.795;16.237;18.411;21.18;67.125;67.314;79.715
2024-01-18 20:00:00;2.112;3.051;2.991;3.684;16.532;19.031;19.073;64.831;72.636;78.033
2024-01-18 20:15:00;2.686;2.426;3.669;3.458;18.149;17.033;16.698;69.78;72.282;77.168
2024-01-18 20:30:00;2.423;2.923;3.299;3.94;17.834;19.531;17.862;64.383;76.917;74.597
2024-01-18 20:45:00;2.508;2.961;3.792;4.523;17.21;19.526;18.322;78.175;77.665;78.353
2024-01-18 21:00:00;3.213;3.486;3.344;4.505;12.972;18.487;18.844;76.432;75.619;68.882
2024-01-18 21:15:00;3.186;3.847;4.003;3.733;17.289;16.416;18.436;72.224;73.835;62.081
2024-01-18 21:30:00;3.285;3.647;4.468;4.238;16.988;16.27;18.861;69.44;66.547;81.391
2024-01-18 21:45:00;3.067;3.851;3.855;4.388;16.358;15.965;18.251;65.765;66.442;78.708
2024-01-18 22:00:00;3.872;4.125;4.514;5.002;13.578;18.643;18.835;68.898;67.602;74.302
2024-01-18 22:15:00;3.726;4.391;4.655;4.748;14.913;15.358;17.645;77.033;75.91;80.91
2024-01-18 22:30:00;3.915;4.551;4.424;5.051;14.366;18.229;17.845;73.256;72.381;70.977
2024-01-18 22:45:00;3.892;4.477;4.491;4.59;13.179;15.557;17.455;69.998;76.517;71.12
2024-01-18 23:00:00;4.055;4.381;4.941;5.14;15.996;18.452;21.544;73.527;77.215;70.357
2024-01-18 23:15:00;4.439;4.574;4.863;5.633;14.883;17.226;20.801;71.673;68.225;78.122
2024-01-18 23:30:00;4.131;4.553;5.364;5.118;19.675;19.227;19.311;70.942;72.167;66.294
2024-01-18 23:45:00;4.386;4.745;5.157;5.599;15.764;18.935;20.574;73.805;71.932;70.782
2024-01-19 00:00:00;4.47;4.958;5.268;5.175;17.811;19.381;19.709;71.533;70.296;76.593
2024-01-19 00:15:00;4.749;4.607;5.418;6.147;13.803;19.42;18.697;73.207;69.219;68.377
2024-01-19 00:30:00;4.358;4.816;5.129;5.36;15.258;17.418;15.931;69.791;78.161;71.368
2024-01-19 00:45:00;4.334;4.335;4.991;5.531;16.136;15.439;17.97;67.755;72.27;62.836
2024-01-19 01:00:00;4.229;4.964;4.87;5.535;14.729;15.6;17.851;66.314;72.068;78.332
2024-01-19 01:15:00;4.175;4.515;5.033;5.257;15.409;14.028;16.542;65.73;67.826;71.217
2024-01-19 01:30:00;4.385;4.645;4.747;5.477;15.695;15.553;15.963;61.135;75.511;68.954
2024-01-19 01:45:00;3.925;4.561;4.897;5.611;15.673;17.305;19.208;64.531;66.773;67.877
2024-01-19 02:00:00;3.575;4.439;4.436;5.273;18.597;16.349;18.932;64.39;74.366;72.7
2024-01-19 02:15:00;3.572;3.522;5.149;5.22;16.53;16.926;16.485;66.514;74.508;66.309
2024-01-19 02:30:00;3.956;4.171;3.826;4.922;16.671;17.949;17.177;76.655;69.855;85.683
2024-01-19 02:45:00;4.1;4.151;4.527;4.93;16.756;16.738;20.304;68.228;73.652;61.884
2024-01-19 03:00:00;3.13;3.446;4.416;5.078;16.858;15.495;16.961;70.185;72.965;72.522
2024-01-19 03:15:00;3.118;3.947;3.983;4.644;15.884;17.119;18.68;70.339;71.795;75.588
2024-01-19 03:30:00;3.163;3.346;4.153;4.064;15.551;15.834;18.089;76.779;72.067;70.735
2024-01-19 03:45:00;3.371;3.728;3.977;4.381;16.234;16.788;19.23;66.18;72.321;76.167
2024-01-19 04:00:00;2.349;3.007;3.145;3.621;17.62;19.241;16.996;67.91;72.676;70.602
2024-01-19 04:15:00;2.57;3.215;2.72;3.683;17.577;16.789;18.548;68.48;72.313;83.416
2024-01-19 04:30:00;2.71;2.772;3.38;3.344;15.663;19.892;18.677;74.569;66.26;68.846
2024-01-19 04:45:00;2.62;2.756;3.116;3.597;17.075;19.376;18.777;75.586;71.209;62.068
2024-01-19 05:00:00;2.103;2.72;2.651;3.829;15.728;16.319;18.53;71.325;73.378;67.858
2024-01-19 05:15:00;2.258;2.565;2.733;3.447;16.047;15.511;18.965;75.041;72.506;77.126
2024-01-19 05:30:00;1.554;2.112;3.339;2.495;15.337;17.12;21.995;69.871;76.96;74.351
2024-01-19 05:45:00;2.196;2.343;3.517;3.645;15.746;18.953;22.601;68.154;75.224;79.137
2024-01-19 06:00:00;1.776;2.389;2.759;3.438;17.878;16.455;17.352;74.776;67.474;77.76
2024-01-19 06:15:00;1.552;2.493;2.575;2.989;16.129;18.58;14.598;71.389;71.134;71.5
2024-01-19 06:30:00;1.997;2.144;2.382;3.322;16.189;19.037;19.377;65.396;70.381;72.31
2024-01-19 06:45:00;2.161;1.63;2.827;2.834;13.974;16.023;18.705;73.887;71.977;72.881
2024-01-19 07:00:00;2.041;2.588;3.349;3.122;15.567;16.172;20.14;67.978;71.984;85.364
2024-01-19 07:15:00;2.249;2.187;2.801;3.732;15.662;18.283;18.867;67.379;75.18;78.8
2024-01-19 07:30:00;2.374;2.003;2.225;3.183;14.839;17.431;18.496;73.376;72.922;85.404
2024-01-19 07:45:00;2.317;1.816;3.048;2.688;16.03;16.157;20.251;68.565;78.399;79.624
2024-01-19 08:00:00;2.837;3.112;3.591;3.705;25.399;26.665;30.481;70.906;73.253;74.65
2024-01-19 08:15:00;2.666;2.955;2.897;3.701;26.112;27.093;26.126;72.244;67.681;69.394
2024-01-19 08:30:00;2.539;2.873;3.373;4.096;26.17;24.821;27.061;65.164;69.57;76.108
2024-01-19 08:45:00;2.221;3.244;3.447;3.729;24.662;28.364;28.227;70.886;75.14;74.665
2024-01-19 09:00:00;3.103;3.697;3.93;4.219;25.442;26.472;28.561;75.612;63.606;74.485
2024-01-19 09:15:00;2.99;3.922;3.736;4.674;26.108;22.969;28.029;64.313;65.001;73.85
2024-01-19 09:30:00;3.562;3.23;4.224;4.387;27.658;27.164;29.112;71.205;72.056;63.711
2024-01-19 09:45:00;3.117;3.542;3.841;4.117;26.359;26.073;30.034;64.936;76.945;81.935
2024-01-19 10:00:00;3.798;3.803;4.174;5.333;25.073;29.767;31.225;74.005;78.797;74.723
2024-01-19 10:15:00;3.88;4.122;4.022;5.035;26.559;26.31;29.349;73.958;70.871;67.222
2024-01-19 10:30:00;3.783;4.118;4.915;4.976;28.391;25.532;27.002;67.264;77.516;77.65
2024-01-19 10:45:00;4.097;4.319;4.741;5.03;27.283;27.972;28.158;79.827;72.376;70.293
2024-01-19 11:00:00;4.114;4.643;5.056;5.101;26.767;26.196;28.276;74.422;64.037;78.092
2024-01-19 11:15:00;4.27;4.776;4.914;5.269;27.016;26.015;29.244;72.464;71.958;79.849
2024-01-19 11:30:00;4.091;4.794;4.89;5.434;28.016;27.974;29.037;72.188;68.782;80.608
2024-01-19 11:45:00;3.982;5.128;4.742;5.372;27.506;25.618;31.763;73.821;76.775;74.115
2024-01-19 12:00:00;4.284;4.727;5.084;5.994;26.793;24.985;27.643;64.121;71.866;72.724
2024-01-19 12:15:00;4.393;4.584;4.628;5.667;27.496;29.824;29.031;69.954;65.355;71.56
2024-01-19 12:30:00;4.318;4.857;5.001;5.865;24.486;28.081;32.262;70.878;64.201;71.026
2024-01-19 12:45:00;4.268;4.615;5.116;5.603;23.897;26.798;27.44;67.039;71.891;74.905
2024-01-19 13:00:00;3.965;4.973;5.197;5.76;26.22;27.195;28.638;71.277;59.415;73.849
2024-01-19 13:15:00;4.217;4.567;5.022;5.556;26.096;27.969;26.85;75.035;69.306;70.461
2024-01-19 13:30:00;3.947;4.502;5.247;5.437;25.239;28.679;28.535;66.933;73.201;68.709
2024-01-19 13:45:00;4.377;4.524;5.397;5.428;27.156;26.051;27.12;68.733;66.504;74.402
2024-01-19 14:00:00;3.791;4.34;4.861;4.679;23.392;27.757;30.117;64.979;77.169;72.612
2024-01-19 14:15:00;3.498;4.139;4.702;5.132;25.251;26.43;28.642;60.244;78.193;68.722
2024-01-19 14:30:00;3.716;4.027;4.578;4.963;25.321;26.913;26.866;72.817;66.713;79.568
2024-01-19 14:45:00;3.632;4.558;4.31;4.819;23.709;27.444;29.779;68.874;70.45;84.747
2024-01-19 15:00:00;3.211;3.353;4.15;4.693;28.093;27.19;28.695;69.233;77.172;80.294
2024-01-19 15:15:00;3.405;3.558;4.404;3.962;24.097;28.318;29.963;64.165;71.993;71.039
2024-01-19 15:30:00;2.794;3.7;4.042;4.219;25.176;27.94;26.518;68.091;64.749;74.724
2024-01-19 15:45:00;3.172;3.175;4.468;4.669;27.271;24.908;29.005;74.373;71.255;83.472
2024-01-19 16:00:00;2.495;3.035;2.913;3.823;26.904;25.136;29.668;69.004;67.565;68.545
2024-01-19 16:15:00;2.653;2.682;3.013;3.71;24.449;26.638;27.706;69.143;77.763;79.304
2024-01-19 16:30:00;2.566;3.114;3.556;3.803;26.955;29.98;26.335;70.017;75.151;67.036
2024-01-19 16:45:00;2.382;2.704;3.396;3.781;26.406;25.906;28.332;62.942;70.368;84.262
2024-01-19 17:00:00;2.007;2.627;3.222;2.797;29.266;26.884;30.414;72.062;72.739;72.633
2024-01-19 17:15:00;1.916;2.722;2.863;3.159;26.566;26.385;30.247;62.85;65.198;87.26
2024-01-19 17:30:00;2.272;2.666;2.633;3.769;25.802;26.358;27.697;64.396;68.08;84.504
2024-01-19 17:45:00;2.072;2.525;2.81;3.063;24.801;27.471;26.296;63.859;80.077;74.415
2024-01-19 18:00:00;2.261;2.247;2.286;3.001;24.958;29.329;27.693;68.141;72.278;71.043
2024-01-19 18:15:00;1.888;2.167;2.395;2.932;24.844;27.893;27.632;67.273;76.836;76.071
2024-01-19 18:30:00;1.765;2.638;2.963;3.073;27.92;25.979;29.132;68.994;73.206;74.009
2024-01-19 18:45:00;1.612;2.139;2.936;2.919;26.025;31.385;28.228;64.564;78.834;72.791
2024-01-19 19:00:00;1.725;2.229;2.965;3.418;16.791;17.319;17.165;73.927;61.606;65.88
2024-01-19 19:15:00;1.766;2.621;2.403;3.329;18.12;16.323;20.211;73.087;71.021;72.17
2024-01-19 19:30:00;2.118;2.284;2.771;3.507;12.698;19.346;18.63;68.148;80.553;68.892
2024-01-19 19:45:00;2.164;2.249;2.537;2.942;17.79;16.487;19.114;66.656;76.972;78.034
2024-01-19 20:00:00;2.225;2.593;3.643;3.619;16.078;19.728;15.571;66.161;78.892;80.451
2024-01-19 20:15:00;2.695;2.814;3.167;3.655;16.609;15.877;14.424;67.48;71.965;79.074
2024-01-19 20:30:00;2.433;2.906;3.032;3.866;14.84;19.374;16.042;62.139;69.207;76.883
2024-01-19 20:45:00;2.553;2.981;3.333;3.479;14.943;17.506;17.612;64.298;66.659;70.309
2024-01-19 21:00:00;3.456;3.769;3.777;4.634;16.684;19.162;19.345;73.215;66.296;76.13
2024-01-19 21:15:00;3.32;3.671;4.351;4.718;19.338;20.091;14.559;70.479;76.197;79.36
2024-01-19 21:30:00;3.099;3.506;3.752;4.043;17.405;15.478;21.012;77.008;74.669;71.776
2024-01-19 21:45:00;2.981;3.504;3.572;4.198;17.772;19.139;18.68;67.534;71.654;75.654
2024-01-19 22:00:00;3.366;4.292;3.994;4.81;15.731;15.058;20.631;67.229;74.643;74.2
2024-01-19 22:15:00;3.638;4.468;4.567;5.791;15.16;15.608;16.947;67.001;72.741;84.143
2024-01-19 22:30:00;3.735;4.204;4.423;4.842;14.907;15.979;19.226;67.436;77.004;79.684
2024-01-19 22:45:00;3.587;4.067;4.189;5.495;15.316;17.966;18.54;65.766;76.954;78.35
2024-01-19 23:00:00;4.208;4.404;5.354;5.04;13.126;17.25;19.741;70.328;66.457;65.558
2024-01-19 23:15:00;4.247;4.3;5.213;5.126;14.985;16.946;18.017;69.143;73.423;75.951
2024-01-19 23:30:00;4.19;4.786;5.025;5.22;15.216;17.422;19.176;66.501;63.322;74.147
2024-01-19 23:45:00;4.109;4.765;5.401;5.17;15.754;18.099;20.208;75.131;72.692;74.1
2024-01-20 00:00:00;4.432;4.933;5.379;5.517;16.184;18.216;17.332;66.293;63.142;54.401
2024-01-20 00:15:00;4.484;4.77;4.978;5.38;16.507;18.863;18.797;62.716;53.169;57.017
2024-01-20 00:30:00;4.193;5.124;4.919;5.346;15.979;19.966;15.304;59.735;57.834;62.626
2024-01-20 00:45:00;4.668;4.689;5.421;5.959;15.186;17.168;19.552;60.733;60.05;69.129
