datetime,nat_demand,temperature,humidity
2024-11-18 05:00:00,870.15,26.5,61
2024-11-18 06:00:00,922.84,25.8,74
2024-11-18 07:00:00,941.0,28.3,70
2024-11-18 08:00:00,1198.59,27.6,85
2024-11-18 09:00:00,1233.71,28.3,77
2024-11-18 10:00:00,1322.6,30.5,60
2024-11-18 11:00:00,1405.68,30.7,91
2024-11-18 12:00:00,1433.58,30.0,63
2024-11-18 13:00:00,1379.25,34.0,81
2024-11-18 14:00:00,1293.18,31.2,88
2024-11-18 15:00:00,1236.53,33.0,92
2024-11-18 16:00:00,1117.28,32.5,73
2024-11-18 17:00:00,971.22,29.3,64
2024-11-18 18:00:00,968.46,28.8,81
2024-11-18 19:00:00,880.43,28.7,64
2024-11-18 20:00:00,879.34,27.0,93
2024-11-18 21:00:00,910.75,29.0,74
2024-11-18 22:00:00,883.07,25.8,86
2024-11-18 23:00:00,912.35,26.2,60
2024-11-19 00:00:00,935.63,25.2,88
2024-11-19 01:00:00,874.36,24.5,67
2024-11-19 02:00:00,882.68,24.0,92
2024-11-19 03:00:00,864.92,25.6,66
2024-11-19 04:00:00,818.84,23.5,88
2024-11-19 05:00:00,949.8,27.2,90
2024-11-19 06:00:00,868.06,24.5,67
2024-11-19 07:00:00,952.67,27.9,90
2024-11-19 08:00:00,1148.32,26.3,74
2024-11-19 09:00:00,1239.07,28.7,91
2024-11-19 10:00:00,1277.94,30.1,85
2024-11-19 11:00:00,1404.0,30.2,70
2024-11-19 12:00:00,1458.72,31.2,82
2024-11-19 13:00:00,1381.7,30.2,93
2024-11-19 14:00:00,1404.83,30.8,92
2024-11-19 15:00:00,1153.8,32.5,76
2024-11-19 16:00:00,1126.66,31.5,92
2024-11-19 17:00:00,1038.99,30.0,61
2024-11-19 18:00:00,948.58,31.6,63
2024-11-19 19:00:00,861.61,27.6,71
2024-11-19 20:00:00,842.23,27.6,88
2024-11-19 21:00:00,876.17,26.4,78
2024-11-19 22:00:00,909.45,26.7,61
2024-11-19 23:00:00,920.94,25.2,66
2024-11-20 00:00:00,942.33,24.4,81
2024-11-20 01:00:00,862.71,21.9,70
2024-11-20 02:00:00,871.46,25.0,92
2024-11-20 03:00:00,826.26,23.9,79
2024-11-20 04:00:00,837.43,24.7,64
2024-11-20 05:00:00,902.86,24.3,63
2024-11-20 06:00:00,919.74,24.9,73
2024-11-20 07:00:00,1087.98,28.8,62
2024-11-20 08:00:00,1107.74,25.9,77
2024-11-20 09:00:00,1214.84,27.8,86
2024-11-20 10:00:00,1316.2,31.8,63
2024-11-20 11:00:00,1359.07,31.6,62
2024-11-20 12:00:00,1403.97,31.1,86
2024-11-20 13:00:00,1420.87,33.4,87
2024-11-20 14:00:00,1316.5,32.5,81
2024-11-20 15:00:00,1185.01,32.1,88
2024-11-20 16:00:00,1068.64,31.7,75
2024-11-20 17:00:00,981.04,31.4,94
2024-11-20 18:00:00,918.61,30.6,78
2024-11-20 19:00:00,909.18,31.7,89
2024-11-20 20:00:00,804.12,27.8,74
2024-11-20 21:00:00,848.07,26.8,64
2024-11-20 22:00:00,884.59,24.5,90
2024-11-20 23:00:00,834.32,25.1,90
2024-11-21 00:00:00,875.44,26.8,68
2024-11-21 01:00:00,873.26,25.3,72
2024-11-21 02:00:00,850.26,23.3,80
2024-11-21 03:00:00,864.57,24.2,90
2024-11-21 04:00:00,844.02,23.0,60
2024-11-21 05:00:00,846.58,24.0,72
2024-11-21 06:00:00,929.62,26.2,93
2024-11-21 07:00:00,1055.74,26.4,75
2024-11-21 08:00:00,1157.03,26.7,69
2024-11-21 09:00:00,1144.14,29.6,93
2024-11-21 10:00:00,1331.37,29.9,84
2024-11-21 11:00:00,1373.85,28.9,60
2024-11-21 12:00:00,1410.11,29.0,71
2024-11-21 13:00:00,1366.15,31.2,81
2024-11-21 14:00:00,1315.31,30.1,81
2024-11-21 15:00:00,1216.77,29.6,61
2024-11-21 16:00:00,1079.44,32.8,67
2024-11-21 17:00:00,964.12,30.7,92
2024-11-21 18:00:00,899.01,29.7,64
2024-11-21 19:00:00,874.29,28.8,69
2024-11-21 20:00:00,870.69,26.6,62
2024-11-21 21:00:00,887.82,27.5,70
2024-11-21 22:00:00,860.93,25.8,89
2024-11-21 23:00:00,907.12,24.3,87
2024-11-22 00:00:00,937.04,23.8,64
2024-11-22 01:00:00,936.59,22.7,71
2024-11-22 02:00:00,874.79,23.5,88
2024-11-22 03:00:00,848.86,23.8,85
2024-11-22 04:00:00,855.06,24.0,88
2024-11-22 05:00:00,824.51,25.2,88
2024-11-22 06:00:00,906.61,25.9,73
2024-11-22 07:00:00,1020.23,27.2,94
2024-11-22 08:00:00,1120.86,29.1,67
2024-11-22 09:00:00,1200.72,29.7,75
2024-11-22 10:00:00,1317.53,31.1,64
2024-11-22 11:00:00,1349.95,29.8,75
2024-11-22 12:00:00,1428.04,30.9,72
2024-11-22 13:00:00,1376.1,32.6,67
2024-11-22 14:00:00,1300.28,32.8,85
2024-11-22 15:00:00,1197.55,31.0,64
2024-11-22 16:00:00,1096.24,32.2,68
2024-11-22 17:00:00,978.55,29.7,61
2024-11-22 18:00:00,936.49,30.6,66
2024-11-22 19:00:00,850.99,29.0,89
2024-11-22 20:00:00,904.22,26.3,76
2024-11-22 21:00:00,907.97,26.4,90
2024-11-22 22:00:00,845.76,28.6,60
2024-11-22 23:00:00,898.36,25.4,87
2024-11-23 00:00:00,679.36,27.3,89
2024-11-23 01:00:00,683.15,22.4,90
2024-11-23 02:00:00,745.72,24.9,83
2024-11-23 03:00:00,644.61,21.1,90
2024-11-23 04:00:00,659.76,24.5,70
2024-11-23 05:00:00,682.48,25.9,75
2024-11-23 06:00:00,677.14,27.0,68
2024-11-23 07:00:00,763.03,26.0,89
2024-11-23 08:00:00,854.97,29.2,71
2024-11-23 09:00:00,977.95,28.4,75
2024-11-23 10:00:00,1008.94,29.8,92
2024-11-23 11:00:00,1196.66,30.3,65
2024-11-23 12:00:00,1274.1,30.1,60
2024-11-23 13:00:00,1182.78,33.7,72
2024-11-23 14:00:00,1059.15,32.1,94
2024-11-23 15:00:00,986.5,33.2,85
2024-11-23 16:00:00,881.16,32.7,68
2024-11-23 17:00:00,757.39,29.7,76
2024-11-23 18:00:00,742.34,31.5,94
2024-11-23 19:00:00,691.97,29.6,84
2024-11-23 20:00:00,606.8,26.8,66
2024-11-23 21:00:00,680.85,27.5,90
2024-11-23 22:00:00,729.19,24.8,91
2024-11-23 23:00:00,761.29,27.1,78
2024-11-24 00:00:00,801.25,25.5,76
2024-11-24 01:00:00,661.84,24.1,65
2024-11-24 02:00:00,773.32,25.5,84
2024-11-24 03:00:00,641.81,22.2,92
2024-11-24 04:00:00,625.25,23.6,78
2024-11-24 05:00:00,673.81,24.9,74
2024-11-24 06:00:00,690.63,28.7,94
2024-11-24 07:00:00,805.75,25.7,91
2024-11-24 08:00:00,849.81,26.0,91
2024-11-24 09:00:00,999.44,27.3,91
2024-11-24 10:00:00,1152.52,31.1,93
2024-11-24 11:00:00,1174.43,30.1,69
2024-11-24 12:00:00,1205.99,31.3,92
2024-11-24 13:00:00,1193.08,32.8,69
2024-11-24 14:00:00,1148.52,31.8,94
2024-11-24 15:00:00,949.89,32.1,81
2024-11-24 16:00:00,916.51,32.1,82
2024-11-24 17:00:00,782.46,30.3,66
2024-11-24 18:00:00,716.9,29.8,80
2024-11-24 19:00:00,699.54,29.3,60
2024-11-24 20:00:00,604.28,29.0,72
2024-11-24 21:00:00,618.86,26.0,68
2024-11-24 22:00:00,606.84,22.4,79
2024-11-24 23:00:00,674.32,26.0,69
2024-11-25 00:00:00,946.41,25.6,85
2024-11-25 01:00:00,888.07,24.4,60
2024-11-25 02:00:00,826.45,24.3,76
2024-11-25 03:00:00,836.09,23.5,76
2024-11-25 04:00:00,792.79,25.1,71
2024-11-25 05:00:00,821.86,26.2,74
2024-11-25 06:00:00,923.49,26.1,60
2024-11-25 07:00:00,949.58,30.0,91
2024-11-25 08:00:00,1133.83,26.1,70
2024-11-25 09:00:00,1204.18,29.2,64
2024-11-25 10:00:00,1309.4,28.6,77
2024-11-25 11:00:00,1365.57,31.9,77
2024-11-25 12:00:00,1426.96,29.6,82
2024-11-25 13:00:00,1402.73,30.3,66
2024-11-25 14:00:00,1318.16,31.2,85
2024-11-25 15:00:00,1226.47,32.2,60
2024-11-25 16:00:00,1087.51,30.7,87
2024-11-25 17:00:00,1009.7,30.1,79
2024-11-25 18:00:00,898.12,29.8,82
2024-11-25 19:00:00,861.4,28.7,91
2024-11-25 20:00:00,835.35,29.8,77
2024-11-25 21:00:00,837.18,27.8,92
2024-11-25 22:00:00,849.34,25.6,84
2024-11-25 23:00:00,908.79,27.7,91
2024-11-26 00:00:00,944.65,25.1,87
2024-11-26 01:00:00,932.21,23.0,72
2024-11-26 02:00:00,828.3,24.3,78
2024-11-26 03:00:00,897.14,24.8,62
2024-11-26 04:00:00,832.66,23.7,86
2024-11-26 05:00:00,881.2,23.9,76
2024-11-26 06:00:00,877.09,26.1,88
2024-11-26 07:00:00,994.56,26.5,92
2024-11-26 08:00:00,1104.8,29.8,87
2024-11-26 09:00:00,1153.64,29.9,79
2024-11-26 10:00:00,1326.63,29.2,93
2024-11-26 11:00:00,1421.35,31.3,75
2024-11-26 12:00:00,1392.73,33.0,61
2024-11-26 13:00:00,1421.86,30.2,87
2024-11-26 14:00:00,1298.72,30.8,76
2024-11-26 15:00:00,1235.37,31.9,79
2024-11-26 16:00:00,1016.22,31.5,77
2024-11-26 17:00:00,1074.31,30.8,87
2024-11-26 18:00:00,961.22,29.6,87
2024-11-26 19:00:00,850.29,28.6,75
2024-11-26 20:00:00,774.86,28.5,92
2024-11-26 21:00:00,862.2,28.3,80
2024-11-26 22:00:00,821.86,25.4,64
2024-11-26 23:00:00,906.92,28.1,77
2024-11-27 00:00:00,912.16,26.9,64
2024-11-27 01:00:00,857.25,25.7,70
2024-11-27 02:00:00,910.49,24.7,81
2024-11-27 03:00:00,879.19,26.5,82
2024-11-27 04:00:00,876.93,24.2,85
2024-11-27 05:00:00,859.46,24.2,86
2024-11-27 06:00:00,858.24,25.4,62
2024-11-27 07:00:00,1022.8,25.8,61
2024-11-27 08:00:00,1083.34,28.1,76
2024-11-27 09:00:00,1155.94,29.4,62
2024-11-27 10:00:00,1351.64,30.2,62
2024-11-27 11:00:00,1446.7,30.8,75
2024-11-27 12:00:00,1396.38,31.6,71
2024-11-27 13:00:00,1448.8,33.9,60
2024-11-27 14:00:00,1307.53,32.7,63
2024-11-27 15:00:00,1191.3,33.0,76
2024-11-27 16:00:00,1070.78,31.7,78
2024-11-27 17:00:00,1045.93,28.9,63
2024-11-27 18:00:00,880.55,27.8,79
2024-11-27 19:00:00,884.97,31.5,63
2024-11-27 20:00:00,823.3,27.4,76
2024-11-27 21:00:00,834.98,26.2,74
2024-11-27 22:00:00,907.43,26.3,87
2024-11-27 23:00:00,877.02,25.8,75
2024-11-28 00:00:00,882.61,25.3,65
2024-11-28 01:00:00,928.88,26.3,87
2024-11-28 02:00:00,926.2,25.8,91
2024-11-28 03:00:00,872.59,23.2,76
2024-11-28 04:00:00,818.89,25.7,84
2024-11-28 05:00:00,840.31,24.7,76
2024-11-28 06:00:00,909.61,25.8,74
2024-11-28 07:00:00,998.84,25.7,77
2024-11-28 08:00:00,1057.25,26.0,79
2024-11-28 09:00:00,1228.92,29.0,82
2024-11-28 10:00:00,1306.34,28.9,64
2024-11-28 11:00:00,1312.2,31.9,71
2024-11-28 12:00:00,1364.34,31.1,76
2024-11-28 13:00:00,1354.62,32.2,89
2024-11-28 14:00:00,1300.82,33.6,78
2024-11-28 15:00:00,1269.77,30.1,91
2024-11-28 16:00:00,1100.21,30.6,75
2024-11-28 17:00:00,958.23,31.0,61
2024-11-28 18:00:00,914.61,30.4,71
2024-11-28 19:00:00,845.94,30.4,62
2024-11-28 20:00:00,853.26,29.0,67
2024-11-28 21:00:00,870.44,27.1,83
2024-11-28 22:00:00,912.72,26.4,84
2024-11-28 23:00:00,888.5,25.6,84
2024-11-29 00:00:00,953.22,22.8,73
2024-11-29 01:00:00,920.09,23.9,74
2024-11-29 02:00:00,844.6,24.3,91
2024-11-29 03:00:00,926.44,24.7,61
2024-11-29 04:00:00,852.33,23.4,80
2024-11-29 05:00:00,828.03,23.6,63
2024-11-29 06:00:00,963.75,25.7,88
2024-11-29 07:00:00,1059.4,29.3,88
2024-11-29 08:00:00,1089.75,27.0,82
2024-11-29 09:00:00,1185.06,30.4,62
2024-11-29 10:00:00,1296.39,31.9,80
2024-11-29 11:00:00,1396.34,30.9,75
2024-11-29 12:00:00,1440.65,30.6,79
2024-11-29 13:00:00,1391.31,32.5,94
2024-11-29 14:00:00,1306.01,32.2,64
2024-11-29 15:00:00,1255.15,30.8,85
2024-11-29 16:00:00,1080.0,30.7,66
2024-11-29 17:00:00,1022.82,31.4,75
2024-11-29 18:00:00,895.88,31.1,76
2024-11-29 19:00:00,872.43,28.6,61
2024-11-29 20:00:00,837.0,27.9,71
2024-11-29 21:00:00,847.25,27.8,72
2024-11-29 22:00:00,856.27,25.8,64
2024-11-29 23:00:00,935.5,24.8,75
2024-11-30 00:00:00,669.34,23.6,87
2024-11-30 01:00:00,661.53,23.2,67
2024-11-30 02:00:00,742.73,27.2,87
2024-11-30 03:00:00,682.45,23.9,67
2024-11-30 04:00:00,600.0,26.2,88
2024-11-30 05:00:00,636.6,27.2,77
2024-11-30 06:00:00,641.6,25.8,75
2024-11-30 07:00:00,752.54,27.4,85
2024-11-30 08:00:00,780.19,28.1,81
2024-11-30 09:00:00,997.02,27.1,74
2024-11-30 10:00:00,1061.58,28.1,72
2024-11-30 11:00:00,1172.55,30.9,81
2024-11-30 12:00:00,1138.18,31.0,80
2024-11-30 13:00:00,1173.37,34.1,83
2024-11-30 14:00:00,1087.05,31.7,60
2024-11-30 15:00:00,1054.42,34.2,88
2024-11-30 16:00:00,939.48,30.9,60
2024-11-30 17:00:00,813.35,33.1,60
2024-11-30 18:00:00,693.66,30.6,68
2024-11-30 19:00:00,725.96,29.7,80
2024-11-30 20:00:00,600.0,27.4,73
2024-11-30 21:00:00,600.0,27.7,87
2024-11-30 22:00:00,665.68,28.0,77
2024-11-30 23:00:00,766.45,25.0,92
2024-12-01 00:00:00,687.09,24.1,61
2024-12-01 01:00:00,680.2,23.8,93
2024-12-01 02:00:00,617.21,25.9,83
2024-12-01 03:00:00,680.52,25.2,78
2024-12-01 04:00:00,672.55,26.3,61
2024-12-01 05:00:00,683.19,25.5,65
2024-12-01 06:00:00,682.18,26.0,74
2024-12-01 07:00:00,760.25,27.5,70
2024-12-01 08:00:00,843.95,29.3,75
2024-12-01 09:00:00,1003.93,28.7,80
2024-12-01 10:00:00,1062.92,31.6,86
2024-12-01 11:00:00,1128.43,31.3,81
2024-12-01 12:00:00,1179.41,28.6,62
2024-12-01 13:00:00,1152.53,32.9,62
2024-12-01 14:00:00,1081.92,30.5,80
2024-12-01 15:00:00,1017.36,32.9,65
2024-12-01 16:00:00,892.03,32.5,84
2024-12-01 17:00:00,774.96,31.2,89
2024-12-01 18:00:00,710.68,30.7,79
2024-12-01 19:00:00,620.94,30.4,60
2024-12-01 20:00:00,642.97,27.4,94
2024-12-01 21:00:00,652.78,27.9,85
2024-12-01 22:00:00,615.18,27.4,80
2024-12-01 23:00:00,721.59,27.3,69
2024-12-02 00:00:00,862.55,23.2,88
2024-12-02 01:00:00,889.01,24.6,62
2024-12-02 02:00:00,907.66,22.8,72
2024-12-02 03:00:00,879.04,22.9,68
2024-12-02 04:00:00,839.62,25.0,75
2024-12-02 05:00:00,842.11,25.3,87
2024-12-02 06:00:00,936.59,27.4,87
2024-12-02 07:00:00,1007.83,26.5,70
2024-12-02 08:00:00,1066.8,27.8,89
2024-12-02 09:00:00,1172.4,29.3,70
2024-12-02 10:00:00,1227.43,29.0,88
2024-12-02 11:00:00,1374.26,30.0,71
2024-12-02 12:00:00,1390.57,32.8,67
2024-12-02 13:00:00,1408.64,31.2,69
2024-12-02 14:00:00,1312.55,33.4,94
2024-12-02 15:00:00,1246.96,32.6,72
2024-12-02 16:00:00,1064.08,29.6,86
2024-12-02 17:00:00,1024.11,31.5,61
2024-12-02 18:00:00,884.99,30.6,87
2024-12-02 19:00:00,882.09,29.5,93
2024-12-02 20:00:00,787.46,27.8,80
2024-12-02 21:00:00,854.97,25.8,65
2024-12-02 22:00:00,797.55,27.6,85
2024-12-02 23:00:00,876.62,25.0,77
2024-12-03 00:00:00,908.09,23.5,64
2024-12-03 01:00:00,866.89,24.7,85
2024-12-03 02:00:00,829.42,23.1,70
2024-12-03 03:00:00,875.53,23.0,75
2024-12-03 04:00:00,834.08,24.1,78
2024-12-03 05:00:00,836.94,24.4,64
2024-12-03 06:00:00,904.18,24.9,66
2024-12-03 07:00:00,1075.78,27.9,62
2024-12-03 08:00:00,1128.1,27.9,84
2024-12-03 09:00:00,1240.2,30.5,69
2024-12-03 10:00:00,1314.49,29.0,64
2024-12-03 11:00:00,1373.97,28.8,91
2024-12-03 12:00:00,1308.88,31.6,91
2024-12-03 13:00:00,1344.39,34.1,64
2024-12-03 14:00:00,1282.45,32.6,78
2024-12-03 15:00:00,1133.92,35.7,71
2024-12-03 16:00:00,1047.26,31.9,90
2024-12-03 17:00:00,914.23,31.1,76
2024-12-03 18:00:00,901.44,27.4,81
2024-12-03 19:00:00,882.82,29.5,81
2024-12-03 20:00:00,876.53,28.2,85
2024-12-03 21:00:00,860.54,26.5,90
2024-12-03 22:00:00,832.58,25.8,65
2024-12-03 23:00:00,817.63,25.1,71
2024-12-04 00:00:00,830.52,24.3,86
2024-12-04 01:00:00,840.04,26.6,76
2024-12-04 02:00:00,834.41,23.6,69
2024-12-04 03:00:00,839.66,24.3,64
2024-12-04 04:00:00,801.54,24.1,63
2024-12-04 05:00:00,865.28,26.1,74
2024-12-04 06:00:00,893.92,26.2,61
2024-12-04 07:00:00,983.2,26.6,67
2024-12-04 08:00:00,1126.97,25.7,75
2024-12-04 09:00:00,1157.53,29.3,79
2024-12-04 10:00:00,1313.23,29.6,83
2024-12-04 11:00:00,1366.99,30.8,94
2024-12-04 12:00:00,1380.41,30.0,76
2024-12-04 13:00:00,1398.47,33.6,64
2024-12-04 14:00:00,1329.36,33.0,73
2024-12-04 15:00:00,1165.75,33.6,73
2024-12-04 16:00:00,1080.73,32.8,90
2024-12-04 17:00:00,992.73,31.5,79
2024-12-04 18:00:00,892.56,28.6,72
2024-12-04 19:00:00,873.97,31.2,68
2024-12-04 20:00:00,846.97,26.9,93
2024-12-04 21:00:00,909.49,26.6,71
2024-12-04 22:00:00,812.07,26.8,75
2024-12-04 23:00:00,880.3,26.1,60
2024-12-05 00:00:00,859.6,25.2,75
2024-12-05 01:00:00,904.99,23.7,65
2024-12-05 02:00:00,808.3,23.3,79
2024-12-05 03:00:00,856.76,27.2,65
2024-12-05 04:00:00,814.37,24.5,94
2024-12-05 05:00:00,827.1,25.0,62
2024-12-05 06:00:00,850.8,25.1,80
2024-12-05 07:00:00,965.94,27.3,66
2024-12-05 08:00:00,1124.4,28.2,73
2024-12-05 09:00:00,1197.34,29.0,89
2024-12-05 10:00:00,1319.93,30.5,81
2024-12-05 11:00:00,1425.13,32.9,73
2024-12-05 12:00:00,1400.7,30.8,84
2024-12-05 13:00:00,1347.32,31.9,62
2024-12-05 14:00:00,1314.34,31.2,64
2024-12-05 15:00:00,1179.21,32.2,64
2024-12-05 16:00:00,1068.83,30.8,68
2024-12-05 17:00:00,929.08,30.2,63
2024-12-05 18:00:00,933.92,28.2,79
2024-12-05 19:00:00,839.37,29.2,80
2024-12-05 20:00:00,842.88,28.5,83
2024-12-05 21:00:00,808.48,29.2,66
2024-12-05 22:00:00,880.27,26.6,67
2024-12-05 23:00:00,857.3,24.6,70
2024-12-06 00:00:00,885.87,22.9,68
2024-12-06 01:00:00,914.0,22.7,65
2024-12-06 02:00:00,892.01,22.4,76
2024-12-06 03:00:00,843.3,26.4,72
2024-12-06 04:00:00,773.97,24.9,76
2024-12-06 05:00:00,956.98,24.5,61
2024-12-06 06:00:00,961.97,24.8,89
2024-12-06 07:00:00,1006.95,25.9,91
2024-12-06 08:00:00,1059.52,27.3,66
2024-12-06 09:00:00,1193.68,30.6,75
2024-12-06 10:00:00,1278.38,30.0,78
2024-12-06 11:00:00,1410.53,29.1,74
2024-12-06 12:00:00,1400.09,34.2,73
2024-12-06 13:00:00,1338.87,30.5,66
2024-12-06 14:00:00,1280.94,31.3,92
2024-12-06 15:00:00,1236.94,33.4,93
2024-12-06 16:00:00,1141.93,32.0,83
2024-12-06 17:00:00,1035.2,30.3,94
2024-12-06 18:00:00,927.43,28.5,80
2024-12-06 19:00:00,843.47,27.9,83
2024-12-06 20:00:00,722.49,26.9,75
2024-12-06 21:00:00,854.58,27.0,76
2024-12-06 22:00:00,864.39,26.2,88
2024-12-06 23:00:00,888.3,25.0,77
2024-12-07 00:00:00,692.21,24.5,70
2024-12-07 01:00:00,636.35,22.9,62
2024-12-07 02:00:00,683.33,24.4,77
2024-12-07 03:00:00,665.69,25.7,75
2024-12-07 04:00:00,659.23,24.3,60
2024-12-07 05:00:00,684.85,25.0,86
2024-12-07 06:00:00,721.5,26.1,90
2024-12-07 07:00:00,766.79,28.3,87
2024-12-07 08:00:00,882.89,26.9,86
2024-12-07 09:00:00,1000.34,30.8,68
2024-12-07 10:00:00,1100.65,30.5,86
2024-12-07 11:00:00,1200.73,30.9,85
2024-12-07 12:00:00,1212.92,32.9,86
2024-12-07 13:00:00,1238.51,30.4,63
2024-12-07 14:00:00,1174.13,32.6,71
2024-12-07 15:00:00,999.97,32.4,74
2024-12-07 16:00:00,751.13,30.3,89
2024-12-07 17:00:00,824.49,31.4,73
2024-12-07 18:00:00,681.51,30.3,67
2024-12-07 19:00:00,623.75,28.8,87
2024-12-07 20:00:00,621.49,29.0,90
2024-12-07 21:00:00,628.03,26.3,61
2024-12-07 22:00:00,685.37,26.3,74
2024-12-07 23:00:00,628.31,25.0,67
2024-12-08 00:00:00,652.14,23.8,64
2024-12-08 01:00:00,694.32,24.7,63
2024-12-08 02:00:00,685.17,23.8,71
2024-12-08 03:00:00,665.56,22.4,69
2024-12-08 04:00:00,607.34,22.4,63
2024-12-08 05:00:00,617.02,26.1,69
2024-12-08 06:00:00,682.16,24.5,88
2024-12-08 07:00:00,789.08,27.3,87
2024-12-08 08:00:00,936.9,28.1,88
2024-12-08 09:00:00,925.03,28.6,78
2024-12-08 10:00:00,1088.7,32.3,72
2024-12-08 11:00:00,1118.68,31.0,93
2024-12-08 12:00:00,1132.1,32.4,79
2024-12-08 13:00:00,1199.18,32.2,77
2024-12-08 14:00:00,1115.51,31.7,60
2024-12-08 15:00:00,1012.45,31.8,85
2024-12-08 16:00:00,917.19,33.2,62
2024-12-08 17:00:00,763.95,32.1,62
2024-12-08 18:00:00,684.82,32.3,80
2024-12-08 19:00:00,727.84,29.3,77
2024-12-08 20:00:00,626.35,26.9,90
2024-12-08 21:00:00,668.93,26.4,90
2024-12-08 22:00:00,663.7,24.6,67
2024-12-08 23:00:00,617.74,26.1,84
2024-12-09 00:00:00,817.89,23.8,79
2024-12-09 01:00:00,861.64,20.5,70
2024-12-09 02:00:00,899.92,27.0,60
2024-12-09 03:00:00,870.28,23.5,80
2024-12-09 04:00:00,866.47,23.8,76
2024-12-09 05:00:00,816.31,27.2,87
2024-12-09 06:00:00,956.04,24.6,77
2024-12-09 07:00:00,946.5,28.3,88
2024-12-09 08:00:00,1091.95,27.3,69
2024-12-09 09:00:00,1195.92,27.4,68
2024-12-09 10:00:00,1289.93,32.0,93
2024-12-09 11:00:00,1411.77,31.9,79
2024-12-09 12:00:00,1364.84,32.6,90
2024-12-09 13:00:00,1317.7,32.3,62
2024-12-09 14:00:00,1296.74,32.7,60
2024-12-09 15:00:00,1182.32,30.4,92
2024-12-09 16:00:00,1202.75,31.6,67
2024-12-09 17:00:00,1004.01,29.7,77
2024-12-09 18:00:00,885.23,28.3,89
2024-12-09 19:00:00,813.97,29.5,92
2024-12-09 20:00:00,768.76,29.4,81
2024-12-09 21:00:00,806.91,26.5,76
2024-12-09 22:00:00,867.1,25.7,68
2024-12-09 23:00:00,931.98,23.8,81
2024-12-10 00:00:00,928.36,24.5,69
2024-12-10 01:00:00,889.57,25.0,92
2024-12-10 02:00:00,851.29,24.9,62
2024-12-10 03:00:00,851.75,24.8,76
2024-12-10 04:00:00,815.97,23.8,68
2024-12-10 05:00:00,910.64,24.4,78
2024-12-10 06:00:00,892.51,27.0,93
2024-12-10 07:00:00,976.9,27.9,61
2024-12-10 08:00:00,1006.59,27.8,86
2024-12-10 09:00:00,1189.09,28.5,78
2024-12-10 10:00:00,1324.94,31.4,92
2024-12-10 11:00:00,1327.2,30.4,85
2024-12-10 12:00:00,1362.89,32.4,93
2024-12-10 13:00:00,1392.32,31.7,87
2024-12-10 14:00:00,1244.0,30.7,75
2024-12-10 15:00:00,1232.98,33.8,81
2024-12-10 16:00:00,1065.57,31.6,87
2024-12-10 17:00:00,966.38,30.0,73
2024-12-10 18:00:00,859.87,28.3,65
2024-12-10 19:00:00,863.81,27.5,70
2024-12-10 20:00:00,920.31,27.6,79
2024-12-10 21:00:00,869.79,29.3,75
2024-12-10 22:00:00,832.47,25.3,65
2024-12-10 23:00:00,921.42,26.9,67
2024-12-11 00:00:00,877.71,24.4,63
2024-12-11 01:00:00,929.35,22.7,93
2024-12-11 02:00:00,890.54,23.4,79
2024-12-11 03:00:00,739.03,22.6,83
2024-12-11 04:00:00,798.68,23.5,62
2024-12-11 05:00:00,883.25,24.1,87
2024-12-11 06:00:00,904.14,23.7,89
2024-12-11 07:00:00,943.79,28.8,88
2024-12-11 08:00:00,1061.67,28.3,80
2024-12-11 09:00:00,1128.91,28.2,86
2024-12-11 10:00:00,1292.27,30.3,84
2024-12-11 11:00:00,1441.64,29.8,62
2024-12-11 12:00:00,1417.04,28.3,60
2024-12-11 13:00:00,1440.94,35.4,82
2024-12-11 14:00:00,1326.27,32.2,64
2024-12-11 15:00:00,1231.62,31.2,90
2024-12-11 16:00:00,1152.98,29.1,84
2024-12-11 17:00:00,992.88,29.0,94
2024-12-11 18:00:00,892.35,32.0,60
2024-12-11 19:00:00,886.42,30.8,74
2024-12-11 20:00:00,884.8,28.9,83
2024-12-11 21:00:00,825.34,25.6,93
2024-12-11 22:00:00,837.16,27.8,77
2024-12-11 23:00:00,886.23,25.7,84
2024-12-12 00:00:00,917.65,25.3,60
2024-12-12 01:00:00,908.93,24.7,68
2024-12-12 02:00:00,812.21,22.2,90
2024-12-12 03:00:00,908.7,22.7,81
2024-12-12 04:00:00,811.13,23.9,61
2024-12-12 05:00:00,840.67,25.9,79
2024-12-12 06:00:00,866.99,24.3,82
2024-12-12 07:00:00,1073.81,26.8,71
2024-12-12 08:00:00,1092.07,27.8,69
2024-12-12 09:00:00,1165.59,30.0,91
2024-12-12 10:00:00,1325.35,30.8,64
2024-12-12 11:00:00,1390.94,29.6,88
2024-12-12 12:00:00,1382.05,33.2,92
2024-12-12 13:00:00,1393.45,30.5,82
2024-12-12 14:00:00,1266.25,33.3,72
2024-12-12 15:00:00,1178.16,31.2,61
2024-12-12 16:00:00,1013.28,31.7,70
2024-12-12 17:00:00,933.09,31.1,87
2024-12-12 18:00:00,961.92,30.2,84
2024-12-12 19:00:00,907.48,29.8,77
2024-12-12 20:00:00,835.97,28.5,68
2024-12-12 21:00:00,900.09,27.9,61
2024-12-12 22:00:00,856.57,26.6,76
2024-12-12 23:00:00,872.6,23.7,92
2024-12-13 00:00:00,890.33,24.9,94
2024-12-13 01:00:00,876.43,23.5,92
2024-12-13 02:00:00,854.33,22.7,91
